case_id,case_label,condition,frame_keep_fraction,anchor_keep,anchor_subset_mode,fixed_anchor_subset,subset_selection_criterion,gdop_median,gdop_p95,ID,frames_input_after_packet_drop,n_frames_attempted,frames_solved,n_frames_failed,solve_fraction,nonconvergence_rate,position_err_3d_mm,sample_err_3d_p50_mm,sample_err_3d_p95_mm,repeatability_d3_std_mm,tag_truth_source
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_75_all8,0.75,8,all_available,,,1.1301924999663184,1.2309543542338912,ID01,98,98,98,0,1.0,0.0,131.26510117428418,139.2413188096537,221.30500875231422,57.58302115587146,reconstructed_from_relabelled_balls
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_75_all8,0.75,8,all_available,,,1.1991697095238472,1.1991697095238472,ID02,93,93,93,0,1.0,0.0,63.34524524488009,71.94614575519446,135.55999810879976,53.853876979943195,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_75_all8,0.75,8,all_available,,,1.1475712524595914,1.1977244316077276,ID03,87,87,87,0,1.0,0.0,188.30724422290857,193.78356591355274,277.9241040109804,84.74015248098729,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_75_all8,0.75,8,all_available,,,1.1135202916442033,1.1634898573648496,ID04,89,89,89,0,1.0,0.0,274.91591254839904,275.4381576870106,341.25304779095654,57.20141539433463,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_75_all8,0.75,8,all_available,,,1.1576482637429706,1.2681209388929684,ID05,90,90,90,0,1.0,0.0,53.44030276285366,68.53169685892121,126.65747630529978,72.99591228399818,reconstructed_from_relabelled_balls
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_75_all8,0.75,8,all_available,,,1.1128556716552662,1.1457176008843761,ID06,90,90,90,0,1.0,0.0,145.91460247731047,154.8610747860825,197.11021711373422,59.267073565556416,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_75_all8,0.75,8,all_available,,,1.1401236627365925,1.1401236627365925,ID07,97,97,97,0,1.0,0.0,172.07687361288365,178.36733246461642,284.7542261085654,83.10065219308692,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_75_all8,0.75,8,all_available,,,1.1940083448974914,1.275452313746698,ID08,90,90,90,0,1.0,0.0,71.1243008904617,104.73665470015315,145.8763630812274,78.47804571565075,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_75_all8,0.75,8,all_available,,,1.1535613457412617,1.1717882185728226,ID09,93,93,93,0,1.0,0.0,25.47971083036005,51.48597634060976,120.56931873911982,67.69032897383673,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_75_all8,0.75,8,all_available,,,1.1197906209476707,1.215542425948345,ID10,92,92,92,0,1.0,0.0,122.62783560977428,127.67898326382486,222.812120645906,55.20753440015193,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_75_all8,0.75,8,all_available,,,1.1607361288225375,1.2347650766031653,ID11,87,87,87,0,1.0,0.0,64.90655740835706,74.12512924226294,101.12385207740013,42.141794033460506,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_75_all8,0.75,8,all_available,,,1.1301165230218946,1.192511807572079,ID12,97,97,97,0,1.0,0.0,135.3337661479352,139.47139698012458,183.16989049309717,41.61220897038977,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_75_all8,0.75,8,all_available,,,1.1963953275499382,1.2862698690712102,ID13,89,89,89,0,1.0,0.0,85.04869187543231,88.3025320874904,189.4053100749223,74.02059216241665,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_75_all8,0.75,8,all_available,,,1.1967929104330362,1.2877541257369316,ID14,93,93,93,0,1.0,0.0,58.31377359772088,63.56873514526292,119.56033228831272,45.946215125214195,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_75_all8,0.75,8,all_available,,,1.1966824981199018,1.1966824981199018,ID15,85,85,85,0,1.0,0.0,89.04278306396907,95.02126563330228,161.48217076860257,52.55546283419216,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_75_all8,0.75,8,all_available,,,1.1973090955596268,1.2886877066354243,ID16,94,94,94,0,1.0,0.0,13.090800303593253,37.94564753831172,144.7512394728715,64.67276901463283,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_75_all8,0.75,8,all_available,,,1.125411612304334,1.2617233407455597,ID17,85,85,85,0,1.0,0.0,43.38161583899582,59.78402320068715,144.10809124040333,68.09838991934775,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_75_all8,0.75,8,all_available,,,1.1266134216045611,1.1266134216045611,ID18,89,89,89,0,1.0,0.0,59.166848039398694,63.63624916329641,107.53403136651842,40.117688136888844,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_75_all8,0.75,8,all_available,,,1.1253126083169716,1.2671635082973502,ID19,83,83,83,0,1.0,0.0,120.66827237068416,124.14019925102528,253.09119393224847,109.075061273325,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_75_all8,0.75,8,all_available,,,1.125360019230326,1.265073593034354,ID20,85,85,85,0,1.0,0.0,79.48584762093397,85.95085456118626,204.90833004143664,78.8776890460642,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_75_all8,0.75,8,all_available,,,1.1398698569869037,1.206893423366288,ID21,93,93,93,0,1.0,0.0,58.284725490316596,72.98883755030936,119.8702777168641,56.19465576227447,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_75_all8,0.75,8,all_available,,,1.1401382002275466,1.2070666610816227,ID22,88,88,88,0,1.0,0.0,24.777964837942996,39.050730377045326,74.01550212501836,39.33552481251496,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_75_all8,0.75,8,all_available,,,1.1399962876318248,1.1399962876318248,ID23,91,91,91,0,1.0,0.0,109.98012890727443,121.36096035648627,213.66815748135303,76.81568083015158,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_75_all8,0.75,8,all_available,,,1.1398148068508027,1.2035826153506384,ID24,85,85,85,0,1.0,0.0,42.36088111045223,59.01462914151226,127.97395551861554,78.27620134839457,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1301924999663184,1.1501346143758564,ID01,54,54,54,0,1.0,0.0,155.81639783494816,155.71910847912113,236.75004779995044,63.13339266651725,reconstructed_from_relabelled_balls
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1991697095238472,1.1991697095238472,ID02,63,63,63,0,1.0,0.0,55.62323403632481,74.36410064722004,109.75685688326537,62.08347826849023,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1475712524595914,1.1837878349521085,ID03,52,52,52,0,1.0,0.0,186.78804556606326,189.93394016053634,282.3462914415825,74.88038558125191,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1135202916442033,1.1135202916442033,ID04,59,59,59,0,1.0,0.0,283.8047972628815,286.20947307568196,369.9777647491445,51.26709035891876,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1576482637429706,1.2681209388929684,ID05,58,58,58,0,1.0,0.0,49.028526082003296,69.73833983678759,143.49583731283,87.69715264287211,reconstructed_from_relabelled_balls
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1128556716552662,1.1750012184068501,ID06,61,61,61,0,1.0,0.0,136.76070873989286,146.66255714876596,197.95357448426589,66.66708696318302,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1401236627365925,1.3901510393295133,ID07,53,53,53,0,1.0,0.0,157.02059220544984,160.34081399572946,269.67097887998574,86.48419189779472,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1940083448974914,1.1940083448974914,ID08,52,52,52,0,1.0,0.0,73.51194441242619,99.6312954135318,180.44711732515088,81.30321961461375,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1535613457412617,1.2002115690813138,ID09,66,66,66,0,1.0,0.0,20.932545848542652,54.91913417122991,124.83121605163046,82.87552693111637,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1197906209476707,1.215542425948345,ID10,57,57,57,0,1.0,0.0,121.43764292391083,122.15198586707282,197.5576059166924,51.08664185757487,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1607361288225375,1.2317290897189523,ID11,61,61,61,0,1.0,0.0,68.24637874576972,72.15956925467239,107.22390349284424,42.28245153053676,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1301165230218946,1.1923658766159542,ID12,65,65,65,0,1.0,0.0,135.7479750327063,141.06328447320104,176.19915274517027,42.7117918474785,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1963953275499382,1.285910945221593,ID13,70,70,70,0,1.0,0.0,84.97710572839023,91.25704368348718,167.52031713623646,74.81896563877852,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1967929104330362,1.1967929104330362,ID14,62,62,62,0,1.0,0.0,58.92399810187862,65.18881876258354,153.90355780506817,54.158070324372154,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1966824981199018,1.1966824981199018,ID15,65,65,65,0,1.0,0.0,87.7462769567661,94.49072986675895,142.94406029341118,50.134403915158856,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1973090955596268,1.1973090955596268,ID16,45,45,45,0,1.0,0.0,13.805205022879072,34.662057483701275,193.7931349082363,76.60842054584958,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.125411612304334,1.2652126407290205,ID17,57,57,57,0,1.0,0.0,41.002378387200345,63.356366826846916,167.9766490599298,75.73867877079795,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1266134216045611,1.2625342623463245,ID18,57,57,57,0,1.0,0.0,52.89489051323952,62.69532693949791,104.75596283322706,42.350621329987966,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1253126083169716,1.2600709632983307,ID19,62,62,62,0,1.0,0.0,114.75022644161577,119.83816720825388,254.11023232348737,90.33547548443315,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.125360019230326,1.1891179431271095,ID20,61,61,61,0,1.0,0.0,78.18346647451692,83.54113328652966,199.07515865676282,81.5510221020837,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1398698569869037,1.2060622513012647,ID21,63,63,63,0,1.0,0.0,59.81787729157126,79.17309011419871,120.41425500737542,55.45285697335094,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1401382002275466,1.1467291854708719,ID22,59,59,59,0,1.0,0.0,21.4060221604016,37.356659527965306,74.65858189802121,40.11643651420935,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1399962876318248,1.2051225457721069,ID23,62,62,62,0,1.0,0.0,107.56342544170074,120.39397109730336,204.58482545922075,72.03993181481188,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1398148068508027,1.2070820793888821,ID24,66,66,66,0,1.0,0.0,40.61045993439978,60.445861671067696,111.74289084512154,57.28305879127857,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1301924999663184,1.1301924999663184,ID01,33,33,33,0,1.0,0.0,144.23175906919298,147.38169218215046,240.8497448108342,63.784509590098324,reconstructed_from_relabelled_balls
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1991697095238472,1.2178173106961092,ID02,37,37,37,0,1.0,0.0,67.64731097595,74.04704637061113,169.89786555300785,67.34193231435667,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1475712524595914,1.228052546887408,ID03,33,33,33,0,1.0,0.0,179.73759241498533,192.25753535279296,289.34481299502147,109.62580378356982,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1135202916442033,1.207907399542886,ID04,31,31,31,0,1.0,0.0,282.7067029817873,281.9785300341624,363.92969605142446,64.69742853080093,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1576482637429706,1.2681209388929684,ID05,33,33,33,0,1.0,0.0,50.23361088475342,60.82814520497548,96.74938904069309,41.79977984919724,reconstructed_from_relabelled_balls
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1128556716552662,1.1128556716552662,ID06,34,34,34,0,1.0,0.0,142.4427198173998,146.90179237968718,183.56659119771967,54.64677052767955,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1401236627365925,1.3901510393295133,ID07,34,34,34,0,1.0,0.0,160.22556933512712,162.4454704521427,264.94964445723576,98.86426282109399,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1940083448974914,1.2709438637810921,ID08,25,25,25,0,1.0,0.0,59.857984705078046,89.27252644745576,128.3291259475188,68.04269372396722,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1535613457412617,1.1535613457412617,ID09,31,31,31,0,1.0,0.0,28.934182521162526,47.64121306592237,113.73435014570882,71.7231856080454,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1197906209476707,1.1197906209476707,ID10,29,29,29,0,1.0,0.0,129.60405059624188,131.60864463182548,178.4716554186885,38.094523361029445,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1607361288225375,1.1926829612259242,ID11,32,32,32,0,1.0,0.0,61.33045659887752,67.3649557816085,107.36769449221248,43.455919087174564,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1301165230218946,1.1862722791170606,ID12,23,23,23,0,1.0,0.0,138.21842857187022,139.56991902462497,181.1036550492077,41.31005343909166,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1963953275499382,1.1963953275499382,ID13,29,29,29,0,1.0,0.0,65.08981084516807,72.1212995586247,171.8410373730955,76.33976858843967,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1967929104330362,1.2877541257369316,ID14,32,32,32,0,1.0,0.0,55.412837398488655,62.04565163438,91.24343875623948,40.49506828536764,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1966824981199018,1.2883486357206795,ID15,38,38,38,0,1.0,0.0,83.25634636706096,91.4840604412435,137.9350887896554,47.640325881247996,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1973090955596268,1.289110119455928,ID16,28,28,28,0,1.0,0.0,5.411251825720514,40.486427936393554,115.04455532188994,61.987808545515776,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.125411612304334,1.125411612304334,ID17,30,30,30,0,1.0,0.0,47.071199537891026,66.07844107849594,178.21973125635628,77.53489405388238,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1266134216045611,1.2625342623463245,ID18,27,27,27,0,1.0,0.0,60.85529158349548,64.89862256242037,112.841812271771,41.22539411777936,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1253126083169716,1.2600709632983307,ID19,42,42,42,0,1.0,0.0,142.7556617699761,144.22836787404907,231.4357004737085,105.49136844547132,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.125360019230326,1.180453441340874,ID20,34,34,34,0,1.0,0.0,89.11171103763587,90.85941485116089,184.4509110209428,80.72048265513477,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1398698569869037,1.2031531490736829,ID21,30,30,30,0,1.0,0.0,48.30396987562673,71.18834615143714,111.16734873281366,49.34900725590463,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1401382002275466,1.2036733899539773,ID22,27,27,27,0,1.0,0.0,21.209042391546465,38.696032292914815,74.15846813390962,37.80344290416499,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1399962876318248,1.1858402863693747,ID23,27,27,27,0,1.0,0.0,93.86963251557609,101.90066383499497,226.46794648256483,82.2973394364275,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1398148068508027,1.206094860517683,ID24,30,30,30,0,1.0,0.0,42.61312777058758,67.85759959432707,129.22431661210462,71.1793490513775,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,anchor_keep_7,1.0,7,random_per_frame,,,1.2309543542338912,1.3517246805130652,ID01,120,120,120,0,1.0,0.0,129.20420815217656,137.83976233163008,223.41169585320378,70.70069251428106,reconstructed_from_relabelled_balls
original_selfcal,FULL original self-cal v4-io/T4,anchor_keep_7,1.0,7,random_per_frame,,,1.304080019242612,1.3569954849428203,ID02,120,120,120,0,1.0,0.0,61.637135758074386,74.55656482356088,147.25258288919403,67.41340185786811,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,anchor_keep_7,1.0,7,random_per_frame,,,1.2630630991153757,1.364022050827096,ID03,120,120,120,0,1.0,0.0,399.63010956756796,404.45837957530625,475.24277803888623,112.64393872198832,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,anchor_keep_7,1.0,7,random_per_frame,,,1.1925600331275532,1.3759431474558763,ID04,120,120,120,0,1.0,0.0,280.3377936031392,287.64548328553735,365.1492101571842,100.66161981002368,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,anchor_keep_7,1.0,7,random_per_frame,,,1.2681209388929684,1.3498523344943014,ID05,120,120,120,0,1.0,0.0,52.14643934843304,72.67169381664203,140.9960395204076,82.42892871748457,reconstructed_from_relabelled_balls
original_selfcal,FULL original self-cal v4-io/T4,anchor_keep_7,1.0,7,random_per_frame,,,1.1901424454115406,1.3451507501892659,ID06,120,120,120,0,1.0,0.0,108.01710289683456,165.37899064874426,271.3855209120493,138.2638076554303,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,anchor_keep_7,1.0,7,random_per_frame,,,1.23971015145436,1.3901510393295133,ID07,120,120,120,0,1.0,0.0,198.13686663724533,201.53007983038503,290.261447746014,107.56178114335849,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,anchor_keep_7,1.0,7,random_per_frame,,,1.30460572223873,1.3665442816898679,ID08,120,120,120,0,1.0,0.0,64.02812634905477,82.64488022268941,157.1346029160206,82.35613067159801,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,anchor_keep_7,1.0,7,random_per_frame,,,1.2553281013016815,1.3780154522160888,ID09,120,120,120,0,1.0,0.0,121.70773272112186,119.28699223088049,256.4841629392149,105.15430892957085,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,anchor_keep_7,1.0,7,random_per_frame,,,1.215542425948345,1.3960338095960916,ID10,120,120,120,0,1.0,0.0,132.851842824826,137.17805006327768,200.20545825725114,60.11224937489378,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,anchor_keep_7,1.0,7,random_per_frame,,,1.2445848848391667,1.354983688546812,ID11,120,120,120,0,1.0,0.0,62.990336168205005,91.56578739105635,157.9252847563483,88.43667005628639,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,anchor_keep_7,1.0,7,random_per_frame,,,1.2181512325581894,1.3813541971235757,ID12,120,120,120,0,1.0,0.0,155.02692013449547,161.4174165922061,232.0910926508463,72.3884508067691,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,anchor_keep_7,1.0,7,random_per_frame,,,1.2876156913120749,1.350180080815387,ID13,120,120,120,0,1.0,0.0,71.42964135909092,96.80442008482963,189.60439506832208,87.70761313233459,motive_iantenna
